Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW19,OUT019,264.8343449
FDU40,OUT049,2913.44726
FDK15,OUT045,1441.183345
DRF15,OUT035,2558.769063
FDQ25,OUT017,2995.065043
FDI48,OUT019,188.2916812
FDS49,OUT046,1349.005543
FDV22,OUT046,2755.094623
NCV42,OUT046,1727.127951
FDX26,OUT046,3020.83088
FDI33,OUT018,1370.455194
FDZ14,OUT049,1891.871087
FDG10,OUT013,840.94887
FDM38,OUT018,884.5553273
FDG26,OUT027,5464.842004
FDH46,OUT035,1806.951054
FDN13,OUT018,1302.461197
FDU57,OUT035,2595.071634
NCI06,OUT046,2872.205618
FDM38,OUT045,1031.756047
NCG42,OUT010,265.8678374
FDL39,OUT045,2746.14845
FDT31,OUT019,476.9508924
FDV59,OUT013,3474.340046
FDB49,OUT035,1679.896237
FDD58,OUT049,1774.236132
DRN59,OUT046,841.0893179
FDX48,OUT049,2539.110087
FDQ11,OUT049,3931.759898
FDY12,OUT049,969.4295622
FDQ11,OUT045,3874.162446
DRI11,OUT017,2022.740291
FDY32,OUT027,4143.127167
FDS51,OUT045,956.369462
FDR19,OUT010,348.0297134
DRB13,OUT018,2736.150796
FDS21,OUT035,1253.357992
FDQ40,OUT045,2819.877635
NCE55,OUT013,2880.845777
FDX43,OUT027,4263.663365
FDS12,OUT049,2207.397849
DRK01,OUT027,2527.951352
FDN25,OUT017,863.1390496
FDB60,OUT046,3267.862596
FDQ13,OUT017,1403.585907
DRK13,OUT045,2960.947157
DRF25,OUT018,639.1813077
NCD42,OUT019,165.0112728
FDW25,OUT045,1481.349433
NCV29,OUT027,4704.656138
NCK42,OUT035,3361.325438
DRJ13,OUT027,4110.744102
DRD15,OUT017,3764.122755
FDM27,OUT045,2649.538124
FDZ50,OUT018,2735.148884
FDC04,OUT046,3745.512501
FDF50,OUT049,3084.137095
FDP15,OUT045,3776.200657
FDK46,OUT035,4226.500713
FDZ56,OUT018,2416.083837
FDY60,OUT049,2215.896317
FDB10,OUT035,3961.702828
FDR57,OUT045,2496.25316
FDU58,OUT049,3277.698924
FDH02,OUT046,1427.139005
FDP48,OUT013,2895.733454
FDI46,OUT035,4198.579809
FDW56,OUT013,3107.238101
NCM19,OUT010,264.4690252
FDS50,OUT027,5353.288816
FDK24,OUT013,769.9471504
FDO36,OUT017,3054.106998
FDK45,OUT027,2601.552798
NCL05,OUT045,795.6327507
FDL32,OUT018,1511.001391
FDA28,OUT049,1974.482539
FDY36,OUT018,927.109475
FDP32,OUT018,1764.421387
FDL50,OUT046,1990.748702
DRC24,OUT049,2563.269364
NCS18,OUT017,1822.511911
FDD16,OUT017,1385.520712
NCV18,OUT013,1567.746732
FDX07,OUT046,2878.42842
NCZ05,OUT027,2893.045778
NCI31,OUT013,714.3434673
FDK14,OUT049,1312.417119
NCR06,OUT045,776.3238903
NCF54,OUT049,3124.516887
DRG23,OUT010,373.8210396
FDD53,OUT046,713.8066657
NCM31,OUT027,3051.854433
FDT16,OUT017,4274.747066
FDR40,OUT035,1364.380009
DRG25,OUT017,3210.622031
FDT10,OUT035,1256.358762
FDY32,OUT013,2709.773646
FDN50,OUT035,1729.72148
FDZ35,OUT019,269.8483549
NCP54,OUT045,1790.864933
NCD07,OUT035,1786.796929
FDS02,OUT018,3125.042097
DRN59,OUT018,805.6161543
DRB24,OUT013,2562.35371
FDP37,OUT027,2977.246001
DRB01,OUT018,2871.738447
FDR47,OUT046,3124.600866
NCM31,OUT010,304.7596116
NCF06,OUT027,5555.138512
NCV17,OUT027,3205.090707
FDS10,OUT049,2927.574514
FDN52,OUT035,1311.446891
FDZ48,OUT013,1949.46988
FDJ48,OUT049,3977.146345
DRB13,OUT027,4385.31304
FDV59,OUT017,3833.902155
FDL32,OUT035,1735.399895
FDZ12,OUT035,2106.620634
NCR06,OUT027,1721.19809
FDP51,OUT017,2053.693985
FDY22,OUT013,2352.076084
FDZ38,OUT049,3028.753319
NCO54,OUT035,1018.043163
FDR23,OUT035,2953.320235
FDM38,OUT049,1012.158512
FDS25,OUT013,1931.00727
FDZ22,OUT013,1350.474309
FDZ20,OUT019,457.6786748
FDD45,OUT010,202.5169127
FDN03,OUT049,3798.48154
NCW30,OUT046,3047.946254
FDY24,OUT027,2234.874951
FDJ26,OUT019,571.2042558
FDM15,OUT049,2341.039001
NCW54,OUT027,2129.273267
FDA23,OUT045,1602.881476
FDA39,OUT019,216.1340101
FDZ12,OUT017,2411.4356
NCB42,OUT046,2137.050598
FDL16,OUT046,880.9349031
FDO24,OUT019,362.3816753
NCP42,OUT046,3004.576698
FDR19,OUT018,2176.173736
DRL01,OUT045,3811.914628
FDV37,OUT046,3088.483606
FDI41,OUT010,341.3151878
FDF58,OUT049,1108.266833
NCF43,OUT018,1852.083873
FDN02,OUT049,3506.435735
NCP41,OUT035,1856.585431
NCY17,OUT027,1856.175404
FDL58,OUT027,5371.855761
NCA30,OUT027,4955.454234
FDE46,OUT018,2387.87468
FDY38,OUT035,3978.861722
NCH29,OUT027,2678.16148
FDO20,OUT045,3999.088527
FDP44,OUT018,1291.814616
FDM02,OUT027,2731.534049
FDJ14,OUT027,2613.068956
FDH04,OUT010,220.8268201
DRK23,OUT046,3798.877442
NCW05,OUT046,1913.552996
FDF12,OUT049,2433.766024
FDL51,OUT019,525.3093386
FDN03,OUT018,3281.046134
DRJ37,OUT049,2503.23363
FDM12,OUT019,474.5827885
FDA16,OUT045,3644.941909
NCB07,OUT017,3115.108056
NCI17,OUT019,267.0241561
FDR51,OUT046,2411.301307
FDJ55,OUT045,3720.040845
NCZ17,OUT013,723.247154
FDU25,OUT013,896.5455215
NCG18,OUT045,1578.791754
DRM11,OUT017,4093.147073
FDH16,OUT035,1466.8782
FDZ04,OUT018,848.7651719
NCX53,OUT035,2278.154221
FDX38,OUT027,1942.267582
FDX09,OUT046,2684.576629
NCW05,OUT018,1420.011533
NCS41,OUT017,2895.64123
FDI26,OUT046,2925.80262
NCZ41,OUT027,3211.223389
NCK06,OUT046,2158.686135
FDX23,OUT027,2525.509107
NCA42,OUT046,2572.215433
FDC20,OUT049,983.3681123
DRC49,OUT018,1838.551888
FDX01,OUT013,1730.522306
FDC08,OUT045,3834.174763
FDC02,OUT017,4405.920504
FDK10,OUT045,2795.43631
DRC24,OUT013,2642.671665
FDW16,OUT019,245.5015336
NCU06,OUT018,3014.938242
DRA59,OUT045,2927.155551
FDR24,OUT019,296.4849235
DRL35,OUT018,707.1983567
FDA49,OUT013,1368.540691
NCC55,OUT046,746.4616379
DRD24,OUT019,283.1099191
NCE55,OUT049,3265.459903
FDT33,OUT045,2731.254633
NCT53,OUT013,2384.273594
FDS26,OUT046,3759.371002
FDL22,OUT018,1362.676729
FDP44,OUT017,1649.351634
FDC52,OUT018,2191.15819
FDI53,OUT010,429.7237956
FDZ23,OUT046,3106.644197
NCT18,OUT013,3055.686547
FDR13,OUT046,1954.354019
FDB09,OUT010,249.4710494
FDZ60,OUT013,1662.988932
FDB11,OUT046,3935.095692
FDC10,OUT018,1690.286814
FDW56,OUT035,3227.366379
FDK14,OUT027,2555.317173
DRE27,OUT027,2714.940759
FDA38,OUT017,3927.054594
FDT11,OUT045,2979.496467
FDP15,OUT035,3926.096558
FDV27,OUT035,1504.384671
FDS36,OUT027,2781.954539
FDY40,OUT027,1745.252214
NCF19,OUT049,922.7366646
FDF53,OUT045,2834.163948
FDS14,OUT027,3901.543546
FDE56,OUT046,1155.910633
FDZ19,OUT035,2659.629493
FDZ46,OUT013,1831.300467
FDR16,OUT046,3590.718152
FDG29,OUT018,651.5438243
NCE30,OUT017,3532.758714
FDZ40,OUT046,891.3824793
FDG58,OUT018,2486.592327
DRH03,OUT013,1401.625923
FDZ47,OUT045,1444.90024
FDV04,OUT018,2498.899693
FDZ10,OUT018,1912.406948
FDG46,OUT017,1911.00764
NCF07,OUT045,1553.253575
FDY44,OUT035,3142.80126
FDB21,OUT013,3681.287364
FDS20,OUT035,3054.029285
FDS49,OUT049,1289.061121
FDX55,OUT027,5421.620151
NCQ02,OUT018,2681.77323
FDR25,OUT013,4214.256574
DRG39,OUT045,865.5907416
FDB46,OUT046,3389.876961
NCC30,OUT018,2621.460534
FDE58,OUT035,2043.252157
FDC05,OUT019,538.4829376
FDY15,OUT046,2494.821777
FDG14,OUT046,2558.579223
FDL08,OUT049,3909.16447
FDQ47,OUT013,844.3688592
FDN12,OUT035,1590.784319
FDW10,OUT013,2600.829476
FDD02,OUT035,1944.172487
FDX35,OUT010,605.0051599
FDT35,OUT046,2879.066905
DRN47,OUT019,475.4382864
FDB11,OUT010,535.7648497
FDN20,OUT045,2720.408011
FDB59,OUT035,3304.32657
FDJ58,OUT045,2907.919049
FDU60,OUT046,2974.464385
FDS03,OUT049,1146.213818
FDU40,OUT019,487.2601925
DRH15,OUT049,849.5323371
FDD04,OUT027,3618.565628
FDQ01,OUT046,3696.754525
FDF28,OUT035,2101.950293
FDD22,OUT010,299.9413704
FDY19,OUT046,1936.214826
FDN33,OUT035,1682.228246
FDV36,OUT035,2061.820021
FDW01,OUT010,347.9660799
FDJ28,OUT049,3267.607532
FDB17,OUT035,3078.108309
FDM40,OUT049,1998.186326
FDV46,OUT045,1923.100616
FDQ44,OUT049,2090.548855
NCD42,OUT046,813.8498723
DRH37,OUT046,2484.968522
FDR10,OUT018,2550.623461
NCD06,OUT027,1783.80196
FDI53,OUT046,2578.234485
FDG16,OUT035,3811.372172
DRB25,OUT046,1508.904123
FDY09,OUT046,2714.644018
FDX48,OUT045,2630.127673
FDC03,OUT010,513.4922593
FDT47,OUT035,1928.645962
FDW44,OUT027,4520.081132
FDT24,OUT017,1379.452624
FDT12,OUT019,487.9258926
NCS38,OUT035,1909.213516
FDO39,OUT035,3081.362408
FDA13,OUT046,762.7167654
FDO48,OUT035,3932.642541
DRJ01,OUT017,2275.121354
FDD53,OUT018,619.4537916
NCT05,OUT049,4004.078083
FDQ51,OUT045,844.5687
FDU60,OUT013,2799.620604
FDC59,OUT046,1137.578119
FDP36,OUT035,849.4149433
NCM19,OUT017,1664.902594
FDL16,OUT035,849.2225795
FDE50,OUT018,2519.676822
NCR18,OUT013,704.8990273
NCD30,OUT035,1748.076423
FDH31,OUT013,1626.59799
FDD56,OUT019,458.140128
FDC47,OUT049,3728.319581
FDZ21,OUT045,1554.892813
FDM01,OUT049,1586.010539
FDF24,OUT013,1277.63228
FDW23,OUT017,867.7285769
FDY52,OUT018,912.3957932
DRH37,OUT027,4305.94229
DRO47,OUT027,2940.005242
FDR25,OUT049,3893.571547
FDQ24,OUT027,5403.88331
DRJ51,OUT018,3156.281504
NCU06,OUT035,3715.519756
NCV18,OUT018,1333.397921
NCC06,OUT027,3128.943452
FDZ01,OUT018,1324.607188
FDT14,OUT017,2020.710687
FDD11,OUT019,507.7618415
FDN09,OUT017,4164.923538
NCO18,OUT010,413.7986401
FDZ50,OUT045,2792.227613
FDS44,OUT013,3825.730514
FDI36,OUT045,2866.568544
FDA26,OUT010,514.8649139
NCY53,OUT049,1844.052545
FDF32,OUT049,3317.436703
FDF59,OUT010,277.8298212
FDB20,OUT046,1278.456784
DRH11,OUT035,941.526883
FDT03,OUT049,2619.625456
NCH06,OUT035,3649.626865
FDR55,OUT049,3195.102336
FDI10,OUT035,2946.901647
FDZ12,OUT045,1874.000605
FDM12,OUT049,3443.45431
DRB25,OUT045,1448.001711
NCS41,OUT013,2818.652035
NCT53,OUT049,2661.063087
NCD55,OUT013,683.107221
FDY08,OUT049,2152.888113
NCP55,OUT049,1057.271338
FDA33,OUT013,2533.020961
FDQ33,OUT013,2841.697982
FDE45,OUT027,5059.91048
FDT26,OUT013,1971.358245
NCV53,OUT049,4349.245534
FDK60,OUT027,2601.535496
NCJ29,OUT046,1338.754139
FDI15,OUT045,4178.090254
FDX21,OUT013,1894.7842
FDV49,OUT019,531.7486184
DRO59,OUT046,1322.094464
FDZ14,OUT045,1830.792502
FDP32,OUT027,3488.148587
FDC33,OUT017,3403.150613
FDT14,OUT010,234.3862836
NCN54,OUT027,2358.861129
FDR57,OUT027,3901.638431
DRK12,OUT046,707.7515437
FDX52,OUT049,3247.598128
FDX08,OUT010,430.6687814
FDP10,OUT010,258.1088369
NCP50,OUT045,1225.492518
NCL06,OUT013,4094.107386
FDP25,OUT013,3885.484333
FDE53,OUT013,1462.07275
FDL27,OUT017,1197.606623
FDC35,OUT049,3678.583606
DRJ47,OUT010,404.7654703
FDD16,OUT018,986.9590349
NCN42,OUT049,2680.354426
FDC38,OUT027,2981.63964
NCO07,OUT045,2627.411207
FDQ20,OUT049,834.7434279
FDI32,OUT046,1966.078433
FDN20,OUT010,386.0616265
DRJ51,OUT027,5649.219129
FDU08,OUT045,1402.357305
DRN37,OUT019,408.9689057
FDD05,OUT010,230.7758513
FDW15,OUT046,2453.214405
FDI52,OUT046,1826.870973
DRM11,OUT049,4067.404227
NCO06,OUT045,675.2568259
FDU38,OUT049,3387.733938
FDU59,OUT018,2636.60689
FDJ10,OUT046,2170.040404
FDM13,OUT049,1829.384678
NCJ30,OUT019,405.8725185
FDM45,OUT018,1755.766
FDP36,OUT045,824.1880797
NCD30,OUT010,238.3398227
FDN48,OUT017,1621.226431
FDY32,OUT049,2872.739698
FDU47,OUT046,2120.146123
FDF17,OUT019,606.1247921
FDP34,OUT017,2725.371816
FDA47,OUT049,2995.106329
DRD27,OUT027,2697.168123
FDW38,OUT045,1048.102403
FDZ15,OUT019,282.4025487
FDZ03,OUT027,5191.437759
NCN19,OUT049,3160.287536
FDG02,OUT035,3063.111596
FDS31,OUT035,3104.318487
FDW43,OUT019,470.4262448
FDZ47,OUT010,205.1942717
FDO57,OUT017,2595.880064
NCL07,OUT013,685.252895
NCV42,OUT013,1772.878237
FDP40,OUT017,1904.402439
FDP48,OUT019,460.4351604
FDH21,OUT017,2724.224207
NCP02,OUT049,1032.105458
FDK24,OUT049,849.1889346
FDC41,OUT045,1175.580966
FDF08,OUT017,1375.959447
FDO49,OUT017,879.136757
FDS56,OUT027,5906.379519
FDX46,OUT018,869.2864828
FDQ07,OUT013,3822.045236
FDC32,OUT010,186.1865237
FDT21,OUT019,464.6821654
FDG58,OUT045,2630.154662
FDW14,OUT049,1266.58809
DRA12,OUT027,2914.543896
FDV27,OUT013,1306.203975
DRD25,OUT013,1749.872727
DRF48,OUT027,4501.035661
FDX24,OUT017,1604.073012
DRJ51,OUT046,3522.668146
FDE45,OUT045,2754.935503
FDE14,OUT046,1779.477865
FDG53,OUT045,1692.932229
FDT08,OUT046,2525.847929
DRC27,OUT027,5804.752471
FDG20,OUT035,2702.214102
FDC21,OUT046,1703.281814
FDV31,OUT018,2630.408915
FDB58,OUT045,1982.568609
FDV23,OUT046,1870.085225
FDA25,OUT019,270.1863149
FDC15,OUT046,2451.297885
FDU47,OUT049,2088.689717
FDE23,OUT013,772.7780652
FDS08,OUT013,2771.030648
FDW03,OUT027,2745.876601
FDJ60,OUT018,2429.038697
FDM34,OUT017,2126.553079
FDW33,OUT013,1810.153968
FDZ40,OUT013,765.6128684
FDE33,OUT018,1116.220115
NCC06,OUT010,272.3808055
FDU11,OUT046,1963.884135
FDL44,OUT017,2879.023261
NCZ29,OUT017,2030.640587
FDG28,OUT010,533.7376129
FDL12,OUT018,883.926727
FDD52,OUT017,1849.680241
FDO15,OUT013,1025.540696
NCN29,OUT027,1784.786224
FDW36,OUT013,1691.66742
FDB21,OUT046,3644.383935
FDZ28,OUT013,1960.876592
FDY10,OUT035,1920.391974
DRG39,OUT017,851.2687939
FDN28,OUT013,1581.90832
FDV15,OUT035,1844.393213
DRI13,OUT035,3921.609918
FDH20,OUT046,1567.872629
FDY51,OUT013,3550.877281
FDE16,OUT013,3374.664819
FDX40,OUT018,627.0511329
FDC48,OUT018,1152.577822
FDS14,OUT046,2431.517606
FDX56,OUT017,4318.785417
FDI10,OUT046,2831.717958
FDI14,OUT013,2443.904149
DRM48,OUT013,787.3479497
NCH07,OUT027,4211.632763
FDY26,OUT013,3397.085684
FDD02,OUT027,2921.099294
FDM12,OUT046,3115.235427
DRF01,OUT010,421.6135504
FDV36,OUT046,2225.791499
DRI59,OUT013,3790.998669
FDV03,OUT018,2273.463545
FDO39,OUT017,3005.373462
NCB07,OUT018,2936.268514
FDH38,OUT027,2781.869531
FDZ13,OUT035,944.3273623
NCZ30,OUT046,1982.389174
NCA06,OUT035,781.699893
FDB04,OUT049,1285.136225
FDN50,OUT013,1514.397551
NCG06,OUT049,4189.021404
NCY17,OUT018,757.0694051
FDC23,OUT046,2996.496303
FDK33,OUT049,3425.891831
FDR03,OUT049,3328.172889
FDZ07,OUT045,1108.875144
FDO38,OUT013,1244.906056
FDS59,OUT046,1829.557074
DRM11,OUT019,585.6400376
FDX52,OUT027,5174.107204
DRJ35,OUT018,878.1575746
NCP53,OUT046,4040.031572
FDW15,OUT019,349.8202347
DRI47,OUT045,2640.833907
DRZ11,OUT035,1926.860612
FDS02,OUT013,3028.908542
DRD49,OUT018,3600.329839
FDW38,OUT049,1135.603502
FDR21,OUT019,438.7856231
FDE40,OUT013,982.3768945
FDI02,OUT045,1775.625901
FDQ04,OUT045,758.5965749
FDY14,OUT017,4623.684211
NCT54,OUT046,1547.309215
DRD25,OUT017,1738.647238
DRE01,OUT045,4093.559128
FDJ12,OUT010,449.9762485
NCZ05,OUT049,1705.403107
DRB25,OUT019,245.99468
NCC31,OUT045,2591.581814
FDM16,OUT045,1226.412302
DRG11,OUT049,1795.312589
FDV24,OUT027,3581.307678
FDV43,OUT046,749.344358
FDG05,OUT018,2266.630851
FDV23,OUT010,289.6608066
FDI58,OUT018,1325.985428
FDQ11,OUT017,4499.194193
FDC05,OUT027,5280.19086
FDF40,OUT013,3764.528238
FDU02,OUT018,3280.683492
FDT32,OUT013,3024.692944
NCF06,OUT017,3909.753898
FDT46,OUT013,776.8442867
FDR58,OUT010,204.5258675
FDY04,OUT046,2745.183466
FDT58,OUT045,2556.279362
FDE46,OUT049,2510.614168
DRH11,OUT017,905.0778553
DRI51,OUT046,2702.358504
FDC35,OUT017,3442.177841
FDP45,OUT035,4248.646894
FDC45,OUT017,2714.128749
FDU01,OUT045,3078.235556
FDJ53,OUT010,249.8825496
FDJ46,OUT017,2951.941676
FDX07,OUT013,3101.9302
NCI30,OUT049,3836.742624
FDE47,OUT027,3095.003229
FDV48,OUT045,1305.78654
FDN16,OUT019,241.5214159
FDM52,OUT013,2605.172982
FDA32,OUT027,5507.209502
FDH05,OUT017,3940.122167
FDW25,OUT010,236.2148334
FDQ09,OUT046,1855.400196
NCM17,OUT010,157.0785394
DRM59,OUT046,2425.152822
FDV47,OUT027,2478.41897
DRE15,OUT035,1231.178368
FDS25,OUT010,221.413063
NCZ05,OUT018,1423.571075
NCV05,OUT019,370.1013381
DRM37,OUT046,2971.196338
FDV58,OUT027,5797.058455
FDN22,OUT027,5649.961993
NCO06,OUT049,758.6421287
FDT56,OUT019,209.0777532
FDM02,OUT013,1388.249867
FDA09,OUT046,2869.780944
NCC06,OUT035,2269.222295
NCL54,OUT049,3324.411897
NCB55,OUT017,946.9509154
FDB12,OUT017,1830.958957
NCA54,OUT049,3238.339082
NCS38,OUT049,1958.633078
FDC02,OUT049,4242.328351
FDK44,OUT019,396.0101528
FDE16,OUT035,3837.941284
NCS05,OUT035,2248.193166
FDZ59,OUT045,2752.364698
FDI20,OUT017,4026.52331
FDQ14,OUT046,2386.25119
FDF53,OUT017,3130.432233
FDW25,OUT017,1471.855919
NCQ43,OUT010,257.8661676
FDX52,OUT013,2973.650378
FDE28,OUT045,3979.005108
FDN15,OUT017,2011.396698
FDO28,OUT017,1777.174956
FDQ33,OUT045,2775.948922
FDM22,OUT010,165.3151224
FDJ03,OUT017,778.5945135
FDI16,OUT045,932.6089196
FDI09,OUT027,5160.399574
FDX55,OUT013,3699.264514
FDS23,OUT027,3267.301126
DRC12,OUT045,2892.661537
FDH41,OUT049,3792.331007
FDN01,OUT013,2816.070924
FDV55,OUT045,2675.28517
NCJ19,OUT013,877.3405352
NCY29,OUT010,187.3605661
FDP03,OUT018,1709.421778
FDZ52,OUT045,1696.64894
FDH31,OUT010,229.1455597
FDQ19,OUT018,3104.932848
FDS15,OUT035,1881.021308
FDN32,OUT017,3178.83138
FDH32,OUT049,1602.712616
FDF33,OUT017,1877.732888
FDJ22,OUT046,2857.865386
FDG56,OUT010,182.314275
FDC05,OUT046,3139.647415
FDK09,OUT013,3690.044472
NCV29,OUT045,2819.906317
NCC43,OUT019,503.8838675
NCA42,OUT049,2878.219462
FDC10,OUT046,1905.598743
FDC16,OUT013,1302.959006
NCL17,OUT013,2032.444485
FDA51,OUT035,1913.133567
FDW01,OUT017,2722.279825
NCF30,OUT045,1879.588866
FDN49,OUT013,712.6300579
FDY20,OUT045,1342.611911
FDC15,OUT045,2388.748644
FDY24,OUT046,1273.629284
NCG43,OUT017,1667.67925
FDA48,OUT013,3572.117098
NCF55,OUT017,712.9587034
FDL38,OUT049,1361.480415
NCQ29,OUT018,3631.185498
FDC34,OUT017,2885.871958
FDP36,OUT027,1969.654949
FDN50,OUT010,199.1769139
FDO23,OUT049,1603.684169
FDT56,OUT013,898.8121315
FDT13,OUT027,5298.7819
FDZ03,OUT013,3162.624783
FDQ03,OUT010,663.4534175
FDU44,OUT045,2731.755722
FDD03,OUT049,3434.866319
NCH30,OUT013,1789.420707
FDS60,OUT010,401.5447228
FDG08,OUT046,2872.226134
FDX38,OUT017,765.1586597
FDD22,OUT017,1788.389869
FDW51,OUT013,3357.759795
FDL09,OUT017,2761.110469
FDZ60,OUT045,1491.882647
NCH07,OUT046,2711.871413
NCQ41,OUT049,3257.088933
FDW04,OUT049,1870.776684
FDI08,OUT027,5975.784594
FDR19,OUT019,331.5493737
FDV13,OUT046,1435.442361
FDB52,OUT017,4066.554399
FDZ48,OUT027,2888.207375
NCO14,OUT049,887.6953471
FDZ50,OUT013,3111.779511
FDN27,OUT019,276.4694742
FDQ60,OUT013,2064.796575
FDR49,OUT017,834.5543688
DRJ35,OUT027,2024.592589
DRI49,OUT017,1427.478876
FDB47,OUT017,3934.674776
FDP37,OUT010,308.5829758
FDR26,OUT049,2555.487829
FDY31,OUT019,342.1024901
FDC11,OUT045,1406.18113
DRP47,OUT035,3825.603141
NCY54,OUT018,2358.62481
FDR27,OUT046,2125.487522
FDQ21,OUT019,324.9061736
NCQ29,OUT035,4029.259186
FDJ02,OUT046,2588.03926
FDE21,OUT018,1526.000598
FDM39,OUT046,2916.78575
FDZ01,OUT017,1828.807864
NCB19,OUT018,1469.878635
FDU03,OUT046,2730.510945
FDP27,OUT049,3290.87506
DRF01,OUT045,2471.415308
FDM03,OUT049,1867.20379
FDV01,OUT046,2630.94463
FDS16,OUT046,2788.604764
FDO45,OUT035,1542.679403
NCX06,OUT035,3196.776858
FDP13,OUT046,886.5914318
NCR38,OUT018,3390.357788
FDA01,OUT013,916.4372512
FDT26,OUT017,1829.141144
FDD44,OUT027,6389.882788
FDB26,OUT013,903.1952635
FDP45,OUT019,524.964721
NCP55,OUT046,1036.936843
FDT23,OUT017,1314.932394
FDO51,OUT045,826.505853
FDA44,OUT046,916.3844213
NCJ31,OUT018,3690.101569
FDX37,OUT045,1540.589193
NCD18,OUT049,3586.791859
FDN40,OUT027,3630.268336
FDL33,OUT017,2912.735727
DRF48,OUT035,2759.786002
FDW08,OUT035,1691.990976
FDX39,OUT018,2991.102008
FDB38,OUT049,2586.739911
FDY46,OUT018,2758.804986
NCB06,OUT049,2725.023358
FDA34,OUT035,3552.016498
FDA35,OUT045,1754.139814
FDQ07,OUT035,3893.694777
FDU32,OUT045,1807.854493
FDU26,OUT013,1950.381675
FDU13,OUT010,446.478031
FDO09,OUT035,4149.449815
FDW03,OUT019,288.2501464
FDB38,OUT013,2555.692925
FDL26,OUT010,338.7388056
NCN43,OUT045,1968.596862
FDH08,OUT045,3725.802981
NCC31,OUT019,404.2757954
FDH14,OUT035,2170.356729
FDL40,OUT017,1584.5575
FDD20,OUT035,2196.380858
NCV53,OUT035,4351.742927
FDD16,OUT045,1155.744886
FDP24,OUT035,1702.370447
FDQ25,OUT045,2950.823908
FDM38,OUT035,1041.876337
NCT18,OUT010,428.0570864
FDM34,OUT049,2269.3487
DRH37,OUT010,393.2388941
NCE07,OUT013,2344.030572
FDG12,OUT013,2065.281738
FDB59,OUT010,534.6416649
FDS10,OUT018,2669.055877
FDN21,OUT010,373.1217067
FDM02,OUT045,1447.187987
FDO44,OUT049,1706.533585
NCN17,OUT017,1732.067276
FDH16,OUT018,1286.42191
FDL44,OUT046,2597.610618
FDY47,OUT017,1900.312687
DRI39,OUT046,882.3202263
NCX54,OUT018,1560.496999
FDE59,OUT046,793.5261684
FDO46,OUT045,3021.861272
DRE13,OUT046,1367.232535
FDW14,OUT013,1317.061444
FDF35,OUT046,1640.188572
FDO50,OUT019,259.5138384
DRF49,OUT017,1855.421018
FDT60,OUT049,1988.188765
FDP38,OUT045,810.0488268
FDA31,OUT027,4526.129266
FDY52,OUT010,173.9427317
FDD03,OUT027,5691.17161
FDN52,OUT018,1248.368378
FDU20,OUT010,236.830653
FDD22,OUT035,1757.817168
NCB55,OUT019,229.4106302
FDN27,OUT045,1691.958879
FDD16,OUT013,1246.426056
FDW48,OUT046,1262.503901
DRN35,OUT045,730.0792139
FDX25,OUT049,3115.673887
DRD49,OUT049,4087.971057
FDE21,OUT019,282.188968
FDN44,OUT035,2950.048257
DRC01,OUT049,954.887373
NCK30,OUT046,3527.425606
FDU39,OUT013,831.2197954
FDB49,OUT013,1606.190261
FDS12,OUT045,2081.59066
FDR57,OUT018,2617.681701
FDX22,OUT027,5339.869941
FDC60,OUT013,1511.869476
NCE42,OUT049,3127.599725
NCK42,OUT049,3577.888915
DRE01,OUT017,3815.339005
FDE57,OUT018,1712.850977
DRK59,OUT019,563.2449202
FDB10,OUT027,5371.406179
FDQ25,OUT046,2972.280675
FDY26,OUT017,3755.385254
FDG28,OUT049,3978.470074
FDM14,OUT049,1743.924955
NCH29,OUT049,1777.62969
FDD48,OUT049,1946.188358
FDC17,OUT045,3240.748737
DRH49,OUT027,2428.973647
FDN44,OUT018,2430.534922
FDC29,OUT045,1723.497214
DRK01,OUT019,230.022795
FDD48,OUT017,1927.388401
FDB59,OUT013,3247.928673
FDY45,OUT010,514.9256653
FDX60,OUT035,1208.617125
FDT09,OUT010,265.9954632
DRB24,OUT018,2202.003497
FDL13,OUT035,3673.61412
FDN16,OUT035,1643.652293
FDK57,OUT013,2049.560381
FDO22,OUT027,2346.446031
FDC57,OUT010,479.8503753
FDZ13,OUT027,1991.63808
FDW27,OUT013,2471.993863
FDX10,OUT049,816.0081823
FDY08,OUT018,1803.635385
FDA49,OUT017,1353.895803
FDC32,OUT018,1255.071528
FDO04,OUT035,956.7043121
NCZ54,OUT013,2719.27204
FDY40,OUT045,764.6078611
FDW36,OUT045,1502.940923
FDE11,OUT017,3662.087157
DRE37,OUT045,2913.867382
NCK19,OUT017,3005.718886
FDT19,OUT035,2711.656412
FDE56,OUT045,1106.132478
FDZ57,OUT010,293.6710796
FDB35,OUT035,1607.64083
FDF09,OUT010,155.9581796
FDO34,OUT046,2719.838319
FDA55,OUT046,3703.811508
NCM18,OUT035,1252.864235
FDJ20,OUT019,280.2062213
DRQ35,OUT019,269.0796517
FDG02,OUT013,3101.27916
NCU29,OUT018,2217.059641
FDL27,OUT027,2122.551112
NCA54,OUT035,3278.074514
FDJ32,OUT035,1214.995963
FDB21,OUT019,506.2062926
FDR46,OUT035,2860.440672
FDZ32,OUT046,1706.406996
DRF36,OUT017,3243.253488
NCU54,OUT017,3637.727527
NCI31,OUT017,766.9155016
DRA59,OUT035,2724.283749
